timestamp, latitude, longitude, heading
1731178770081562072, 40.237997199999995, -111.73905889999999, 5.392699718475342
1731178770333227062, 40.237998499999996, -111.7390592, 1.0383899211883545
1731178770584797108, 40.2379993, -111.7390595, 356.23577880859375
1731178770825564750, 40.2379998, -111.73905979999999, 353.4249572753906
1731178771078602133, 40.238, -111.7390599, 353.4249572753906
1731178771079189005, 40.238, -111.7390599, 353.4249572753906
1731178771329406713, 40.238, -111.7390595, 353.4249572753906
1731178771583136432, 40.2379999, -111.7390585, 53.65679931640625
1731178771833522067, 40.2379998, -111.7390568, 98.93775939941406
1731178772085438187, 40.2379995, -111.73905529999999, 113.24591827392578
1731178772332183070, 40.2379995, -111.739054, 114.97222900390625
1731178772578916360, 40.2379998, -111.739053, 107.24984741210938
1731178772829468199, 40.2380001, -111.7390521, 96.49502563476562
